Point ID,vel_0,vel_1
922,0.0398478,0.0398478
923,0.0408151,0.0408151
924,0.0397353,0.0397353
925,0.0410266,0.0410266
926,0.0398991,0.0398991
927,0.0410134,0.0410134
928,0.0399032,0.0399032
929,0.0408673,0.0408673
930,0.0397001,0.0397001
931,0.0409789,0.0409789
932,0.0398325,0.0398325
933,0.0404365,0.0404365
934,0.0392215,0.0392215
935,0.040688,0.040688
936,0.039498,0.039498
937,0.0396966,0.0396966
938,0.0384237,0.0384237
939,0.0401081,0.0401081
940,0.0388654,0.0388654
941,0.0385976,0.0385976
942,0.0372558,0.0372558
943,0.0391956,0.0391956
944,0.0378897,0.0378897
945,0.0370774,0.0370774
946,0.0356559,0.0356559
947,0.0378945,0.0378945
948,0.036514,0.036514
949,0.0350655,0.0350655
950,0.033558,0.033558
951,0.0361373,0.0361373
952,0.0346732,0.0346732
953,0.032496,0.032496
954,0.0309068,0.0309068
955,0.0338538,0.0338538
956,0.032304,0.032304
957,0.0293305,0.0293305
958,0.0276835,0.0276835
959,0.0309881,0.0309881
960,0.0293655,0.0293655
961,0.0255926,0.0255926
962,0.0239389,0.0239389
963,0.0275281,0.0275281
964,0.0258695,0.0258695
965,0.0214036,0.0214036
966,0.0198221,0.0198221
967,0.0235423,0.0235423
968,0.0219134,0.0219134
969,0.0170016,0.0170016
970,0.0155854,0.0155854
971,0.01921,0.01921
972,0.0176996,0.0176996
973,0.0127174,0.0127174
974,0.0115473,0.0115473
975,0.0148223,0.0148223
976,0.013521,0.013521
977,0.00889688,0.00889688
978,0.00801404,0.00801404
979,0.01073,0.01073
980,0.00970156,0.00970156
981,0.00579677,0.00579677
982,0.00519129,0.00519129
983,0.00724672,0.00724672
984,0.00650677,0.00650677
985,0.00351294,0.00351294
986,0.00313523,0.00313523
987,0.00455365,0.00455365
988,0.00406983,0.00406983
989,0.00198207,0.00198207
990,0.00176677,0.00176677
991,0.00266211,0.00266211
992,0.0023738,0.0023738
993,0.00104359,0.00104359
994,0.000930737,0.000930737
995,0.00145046,0.00145046
996,0.00129301,0.00129301
997,0.000514126,0.000514126
998,0.000459369,0.000459369
999,0.00073846,0.00073846
1000,0.000659118,0.000659118
1001,0.000237578,0.000237578
1002,0.000212842,0.000212842
1003,0.00035223,0.00035223
1004,0.00031511,0.00031511
1005,0.000103183,0.000103183
1006,9.273e-05,9.273e-05
1007,0.000157753,0.000157753
1008,0.000141544,0.000141544
1009,4.21814e-05,4.21814e-05
1010,3.80348e-05,3.80348e-05
1011,6.64557e-05,6.64557e-05
1012,5.98226e-05,5.98226e-05
1013,1.62486e-05,1.62486e-05
1014,1.47003e-05,1.47003e-05
1015,2.63661e-05,2.63661e-05
1016,2.38142e-05,2.38142e-05
1017,5.90242e-06,5.90242e-06
1018,5.35716e-06,5.35716e-06
1019,9.86078e-06,9.86078e-06
1020,8.93575e-06,8.93575e-06
1021,2.02307e-06,2.02307e-06
1022,1.84172e-06,1.84172e-06
1023,3.47868e-06,3.47868e-06
1024,3.1622e-06,3.1622e-06
1025,6.54578e-07,6.54578e-07
1026,5.97552e-07,5.97552e-07
1027,1.15818e-06,1.15818e-06
1028,1.05586e-06,1.05586e-06
1029,2.00015e-07,2.00015e-07
1030,1.83048e-07,1.83048e-07
1031,3.64062e-07,3.64062e-07
1032,3.32778e-07,3.32778e-07
1033,5.77431e-08,5.77431e-08
1034,5.2964e-08,5.2964e-08
1035,1.08093e-07,1.08093e-07
1036,9.90396e-08,9.90396e-08
1037,1.57574e-08,1.57574e-08
1038,1.44823e-08,1.44823e-08
1039,3.03272e-08,3.03272e-08
1040,2.78464e-08,2.78464e-08
1041,4.06693e-09,4.06693e-09
1042,3.74451e-09,3.74451e-09
1043,8.0446e-09,8.0446e-09
1044,7.40054e-09,7.40054e-09
1045,9.93427e-10,9.93427e-10
1046,9.16116e-10,9.16116e-10
1047,2.01874e-09,2.01874e-09
1048,1.86024e-09,1.86024e-09
1049,2.29846e-10,2.29846e-10
1050,2.12256e-10,2.12256e-10
1051,4.79594e-10,4.79594e-10
1052,4.42598e-10,4.42598e-10
1053,5.04154e-11,5.04154e-11
1054,4.66151e-11,4.66151e-11
1055,1.07957e-10,1.07957e-10
1056,9.97609e-11,9.97609e-11
1057,1.04946e-11,1.04946e-11
1058,9.71425e-12,9.71425e-12
1059,2.30478e-11,2.30478e-11
1060,2.1323e-11,2.1323e-11
1061,2.07558e-12,2.07558e-12
1062,1.92314e-12,1.92314e-12
1063,4.67178e-12,4.67178e-12
1064,4.32668e-12,4.32668e-12
1065,3.90506e-13,3.90506e-13
1066,3.62147e-13,3.62147e-13
1067,9.00171e-13,9.00171e-13
1068,8.34457e-13,8.34457e-13
1069,6.99865e-14,6.99865e-14
1070,6.49556e-14,6.49556e-14
1071,1.6509e-13,1.6509e-13
1072,1.53167e-13,1.53167e-13
1073,1.19652e-14,1.19652e-14
1074,1.11131e-14,1.11131e-14
1075,2.88583e-14,2.88583e-14
1076,2.67942e-14,2.67942e-14
1077,1.95515e-15,1.95515e-15
1078,1.81708e-15,1.81708e-15
1079,4.81539e-15,4.81539e-15
1080,4.47402e-15,4.47402e-15
1081,3.1197e-16,3.1197e-16
1082,2.90117e-16,2.90117e-16
1083,7.70436e-16,7.70436e-16
1084,7.16266e-16,7.16266e-16
1085,9.14706e-17,9.14706e-17
1086,8.51074e-17,8.51074e-17
1087,1.34465e-16,1.34465e-16
1088,1.25089e-16,1.25089e-16
1089,0.0185589,0.0185589
1090,0.0183805,0.0183805
1091,0.0177227,0.0177227
1092,0.0184234,0.0184234
1093,0.017544,0.017544
1094,0.017587,0.017587
1095,0.0191365,0.0191365
1096,0.0182986,0.0182986
1097,0.0187951,0.0187951
1098,0.0179586,0.0179586
1099,0.0201359,0.0201359
1100,0.0192901,0.0192901
1101,0.0195843,0.0195843
1102,0.0187435,0.0187435
1103,0.021526,0.021526
1104,0.0206635,0.0206635
1105,0.0207859,0.0207859
1106,0.0199329,0.0199329
1107,0.0232352,0.0232352
1108,0.0223463,0.0223463
1109,0.0223463,0.0223463
1110,0.0214717,0.0214717
1111,0.0251702,0.0251702
1112,0.0242463,0.0242463
1113,0.0241807,0.0241807
1114,0.0232752,0.0232752
1115,0.0272338,0.0272338
1116,0.0262683,0.0262683
1117,0.0261918,0.0261918
1118,0.0252478,0.0252478
1119,0.0293369,0.0293369
1120,0.0283259,0.0283259
1121,0.0282854,0.0282854
1122,0.0272975,0.0272975
1123,0.031406,0.031406
1124,0.0303478,0.0303478
1125,0.0303796,0.0303796
1126,0.0293451,0.0293451
1127,0.0333851,0.0333851
1128,0.0322801,0.0322801
1129,0.0324096,0.0324096
1130,0.0313279,0.0313279
1131,0.0352343,0.0352343
1132,0.0340845,0.0340845
1133,0.0343278,0.0343278
1134,0.0332001,0.0332001
1135,0.0369278,0.0369278
1136,0.0357358,0.0357358
1137,0.0361017,0.0361017
1138,0.0349304,0.0349304
1139,0.0384499,0.0384499
1140,0.0372186,0.0372186
1141,0.0377109,0.0377109
1142,0.0364989,0.0364989
1143,0.0397918,0.0397918
1144,0.0385239,0.0385239
1145,0.0391437,0.0391437
1146,0.0378938,0.0378938
1147,0.040949,0.040949
1148,0.0396463,0.0396463
1149,0.0403937,0.0403937
1150,0.0391082,0.0391082
1151,0.0419183,0.0419183
1152,0.0405819,0.0405819
1153,0.0414573,0.0414573
1154,0.0401377,0.0401377
1155,0.0426966,0.0426966
1156,0.0413263,0.0413263
1157,0.0423316,0.0423316
1158,0.0409783,0.0409783
1159,0.0432791,0.0432791
1160,0.0418735,0.0418735
1161,0.0430127,0.0430127
1162,0.041625,0.041625
1163,0.0436585,0.0436585
1164,0.0422147,0.0422147
1165,0.0434948,0.0434948
1166,0.0420706,0.0420706
1167,0.0438233,0.0438233
1168,0.042337,0.042337
1169,0.0437686,0.0437686
1170,0.0423042,0.0423042
1171,0.0437569,0.0437569
1172,0.0422221,0.0422221
1173,0.0438203,0.0438203
1174,0.0423106,0.0423106
1175,0.0434352,0.0434352
1176,0.0418439,0.0418439
1177,0.0436298,0.0436298
1178,0.0420679,0.0420679
1179,0.0428239,0.0428239
1180,0.0411664,0.0411664
1181,0.0431683,0.0431683
1182,0.0415453,0.0415453
1183,0.0418757,0.0418757
1184,0.0401411,0.0401411
1185,0.0423955,0.0423955
1186,0.0407009,0.0407009
1187,0.0405277,0.0405277
1188,0.0387052,0.0387052
1189,0.0412563,0.0412563
1190,0.0394789,0.0394789
1191,0.0387014,0.0387014
1192,0.0367843,0.0367843
1193,0.0396797,0.0396797
1194,0.0378103,0.0378103
1195,0.0363093,0.0363093
1196,0.0343013,0.0343013
1197,0.0375815,0.0375815
1198,0.0356175,0.0356175
1199,0.0332726,0.0332726
1200,0.0311978,0.0311978
1201,0.0348753,0.0348753
1202,0.0328292,0.0328292
1203,0.0295554,0.0295554
1204,0.0274682,0.0274682
1205,0.0314983,0.0314983
1206,0.0294083,0.0294083
1207,0.0252135,0.0252135
1208,0.0232027,0.0232027
1209,0.0274539,0.0274539
1210,0.0253919,0.0253919
1211,0.0204428,0.0204428
1212,0.0186209,0.0186209
1213,0.0228632,0.0228632
1214,0.0209323,0.0209323
1215,0.0155893,0.0155893
1216,0.0140634,0.0140634
1217,0.018,0.018
1218,0.0163146,0.0163146
1219,0.0110839,0.0110839
1220,0.00991802,0.00991802
1221,0.0132664,0.0132664
1222,0.0119164,0.0119164
1223,0.00730646,0.00730646
1224,0.00649975,0.00649975
1225,0.00908654,0.00908654
1226,0.00810445,0.00810445
1227,0.00445727,0.00445727
1228,0.00395211,0.00395211
1229,0.00576226,0.00576226
1230,0.00511598,0.00511598
1231,0.00251974,0.00251974
1232,0.00223218,0.00223218
1233,0.00338282,0.00338282
1234,0.00299727,0.00299727
1235,0.00132421,0.00132421
1236,0.00117432,0.00117432
1237,0.00184297,0.00184297
1238,0.00163315,0.00163315
1239,0.00064938,0.00064938
1240,0.000577286,0.000577286
1241,0.000935137,0.000935137
1242,0.000830185,0.000830185
1243,0.000298185,0.000298185
1244,0.000265964,0.000265964
1245,0.000443558,0.000443558
1246,0.000394938,0.000394938
1247,0.000128566,0.000128566
1248,0.00011511,0.00011511
1249,0.000197291,0.000197291
1250,0.0001763,0.0001763
1251,5.21587e-05,5.21587e-05
1252,4.68857e-05,4.68857e-05
1253,8.24893e-05,8.24893e-05
1254,7.40026e-05,7.40026e-05
1255,1.99405e-05,1.99405e-05
1256,1.79952e-05,1.79952e-05
1257,3.24781e-05,3.24781e-05
1258,2.92528e-05,2.92528e-05
1259,7.19128e-06,7.19128e-06
1260,6.51416e-06,6.51416e-06
1261,1.20567e-05,1.20567e-05
1262,1.09014e-05,1.09014e-05
1263,2.44828e-06,2.44828e-06
1264,2.2255e-06,2.2255e-06
1265,4.22365e-06,4.22365e-06
1266,3.83282e-06,3.83282e-06
1267,7.87294e-07,7.87294e-07
1268,7.17938e-07,7.17938e-07
1269,1.39715e-06,1.39715e-06
1270,1.27211e-06,1.27211e-06
1271,2.39237e-07,2.39237e-07
1272,2.18787e-07,2.18787e-07
1273,4.36617e-07,4.36617e-07
1274,3.98745e-07,3.98745e-07
1275,6.87256e-08,6.87256e-08
1276,6.30111e-08,6.30111e-08
1277,1.28957e-07,1.28957e-07
1278,1.1809e-07,1.1809e-07
1279,1.86725e-08,1.86725e-08
1280,1.71584e-08,1.71584e-08
1281,3.60126e-08,3.60126e-08
1282,3.30571e-08,3.30571e-08
1283,4.80072e-09,4.80072e-09
1284,4.4202e-09,4.4202e-09
1285,9.51349e-09,9.51349e-09
1286,8.75119e-09,8.75119e-09
1287,1.16869e-09,1.16869e-09
1288,1.07793e-09,1.07793e-09
1289,2.37871e-09,2.37871e-09
1290,2.19217e-09,2.19217e-09
1291,2.69588e-10,2.69588e-10
1292,2.49031e-10,2.49031e-10
1293,5.63313e-10,5.63313e-10
1294,5.19984e-10,5.19984e-10
1295,5.89772e-11,5.89772e-11
1296,5.45529e-11,5.45529e-11
1297,1.26447e-10,1.26447e-10
1298,1.16888e-10,1.16888e-10
1299,1.22483e-11,1.22483e-11
1300,1.13428e-11,1.13428e-11
1301,2.69285e-11,2.69285e-11
1302,2.49241e-11,2.49241e-11
1303,2.41744e-12,2.41744e-12
1304,2.24106e-12,2.24106e-12
1305,5.44645e-12,5.44645e-12
1306,5.04664e-12,5.04664e-12
1307,4.53993e-13,4.53993e-13
1308,4.21259e-13,4.21259e-13
1309,1.0474e-12,1.0474e-12
1310,9.71468e-13,9.71468e-13
1311,8.1232e-14,8.1232e-14
1312,7.54369e-14,7.54369e-14
1313,1.91761e-13,1.91761e-13
1314,1.78013e-13,1.78013e-13
1315,1.38675e-14,1.38675e-14
1316,1.28877e-14,1.28877e-14
1317,3.34686e-14,3.34686e-14
1318,3.10934e-14,3.10934e-14
1319,2.263e-15,2.263e-15
1320,2.10449e-15,2.10449e-15
1321,5.57694e-15,5.57694e-15
1322,5.18476e-15,5.18476e-15
1323,3.60647e-16,3.60647e-16
1324,3.35593e-16,3.35593e-16
1325,8.91156e-16,8.91156e-16
1326,8.29012e-16,8.29012e-16
1327,1.05633e-16,1.05633e-16
1328,9.83459e-17,9.83459e-17
1329,1.55339e-16,1.55339e-16
1330,1.44597e-16,1.44597e-16
1331,0.0203638,0.0203638
1332,0.020186,0.020186
1333,0.019443,0.019443
1334,0.0202285,0.0202285
1335,0.0192649,0.0192649
1336,0.0193076,0.0193076
1337,0.0209465,0.0209465
1338,0.0200229,0.0200229
1339,0.0206012,0.0206012
1340,0.0196797,0.0196797
1341,0.0219658,0.0219658
1342,0.0210317,0.0210317
1343,0.0214019,0.0214019
1344,0.0204743,0.0204743
1345,0.0233968,0.0233968
1346,0.0224411,0.0224411
1347,0.0226334,0.0226334
1348,0.02169,0.02169
1349,0.0251702,0.0251702
1350,0.0241807,0.0241807
1351,0.0242463,0.0242463
1352,0.0232752,0.0232752
1353,0.0271911,0.0271911
1354,0.0261561,0.0261561
1355,0.0261561,0.0261561
1356,0.0251452,0.0251452
1357,0.0293575,0.0293575
1358,0.028268,0.028268
1359,0.0282623,0.0282623
1360,0.027201,0.027201
1361,0.0315749,0.0315749
1362,0.0304245,0.0304245
1363,0.0304652,0.0304652
1364,0.0293458,0.0293458
1365,0.0337641,0.0337641
1366,0.0325495,0.0325495
1367,0.0326773,0.0326773
1368,0.031495,0.031495
1369,0.0358637,0.0358637
1370,0.0345844,0.0345844
1371,0.0348282,0.0348282
1372,0.0335811,0.0335811
1373,0.0378305,0.0378305
1374,0.0364877,0.0364877
1375,0.0368658,0.0368658
1376,0.0355545,0.0355545
1377,0.0396358,0.0396358
1378,0.0382325,0.0382325
1379,0.0387546,0.0387546
1380,0.0373811,0.0373811
1381,0.041263,0.041263
1382,0.0398026,0.0398026
1383,0.0404723,0.0404723
1384,0.0390401,0.0390401
1385,0.0427033,0.0427033
1386,0.0411895,0.0411895
1387,0.0420068,0.0420068
1388,0.0405193,0.0405193
1389,0.043953,0.043953
1390,0.0423891,0.0423891
1391,0.0433521,0.0433521
1392,0.0418129,0.0418129
1393,0.0450109,0.0450109
1394,0.0433991,0.0433991
1395,0.044506,0.044506
1396,0.0429179,0.0429179
1397,0.0458759,0.0458759
1398,0.0442175,0.0442175
1399,0.0454676,0.0454676
1400,0.0438324,0.0438324
1401,0.046546,0.046546
1402,0.0448409,0.0448409
1403,0.0462356,0.0462356
1404,0.0445539,0.0445539
1405,0.0470166,0.0470166
1406,0.0452634,0.0452634
1407,0.0468067,0.0468067
1408,0.0450778,0.0450778
1409,0.0472796,0.0472796
1410,0.0454752,0.0454752
1411,0.0471748,0.0471748
1412,0.0453964,0.0453964
1413,0.0473216,0.0473216
1414,0.0454612,0.0454612
1415,0.0473293,0.0473293
1416,0.0454976,0.0454976
1417,0.0471222,0.0471222
1418,0.0451992,0.0451992
1419,0.0472537,0.0472537
1420,0.045363,0.045363
1421,0.0466511,0.0466511
1422,0.0446569,0.0446569
1423,0.0469231,0.0469231
1424,0.0449657,0.0449657
1425,0.045864,0.045864
1426,0.0437884,0.0437884
1427,0.0463005,0.0463005
1428,0.044267,0.044267
1429,0.0446981,0.0446981
1430,0.0425307,0.0425307
1431,0.0453332,0.0453332
1432,0.0432129,0.0432129
1433,0.043069,0.043069
1434,0.0408019,0.0408019
1435,0.0439477,0.0439477
1436,0.041731,0.041731
1437,0.0408704,0.0408704
1438,0.0385046,0.0385046
1439,0.0420482,0.0420482
1440,0.0397307,0.0397307
1441,0.0379853,0.0379853
1442,0.0355404,0.0355404
1443,0.0395208,0.0395208
1444,0.0371113,0.0371113
1445,0.0343159,0.0343159
1446,0.0318424,0.0318424
1447,0.0362526,0.0362526
1448,0.0337847,0.0337847
1449,0.0298401,0.0298401
1450,0.0274288,0.0274288
1451,0.032175,0.032175
1452,0.0297187,0.0297187
1453,0.0246881,0.0246881
1454,0.0224659,0.0224659
1455,0.0273324,0.0273324
1456,0.0249984,0.0249984
1457,0.0191973,0.0191973
1458,0.0172993,0.0172993
1459,0.0219558,0.0219558
1460,0.0198801,0.0198801
1461,0.0138787,0.0138787
1462,0.0124016,0.0124016
1463,0.0164814,0.0164814
1464,0.014786,0.014786
1465,0.00926045,0.00926045
1466,0.00822397,0.00822397
1467,0.0114543,0.0114543
1468,0.0102004,0.0102004
1469,0.00568762,0.00568762
1470,0.00503368,0.00503368
1471,0.007333,0.007333
1472,0.0064988,0.0064988
1473,0.00322045,0.00322045
1474,0.00284789,0.00284789
1475,0.00432267,0.00432267
1476,0.00382295,0.00382295
1477,0.00168805,0.00168805
1478,0.00149481,0.00149481
1479,0.00235349,0.00235349
1480,0.00208216,0.00208216
1481,0.000823161,0.000823161
1482,0.000731064,0.000731064
1483,0.0011891,0.0011891
1484,0.00105435,0.00105435
1485,0.000375144,0.000375144
1486,0.000334477,0.000334477
1487,0.000560243,0.000560243
1488,0.00049849,0.00049849
1489,0.000160371,0.000160371
1490,0.000143621,0.000143621
1491,0.00024717,0.00024717
1492,0.000220856,0.000220856
1493,6.44854e-05,6.44854e-05
1494,5.80172e-05,5.80172e-05
1495,0.000102439,0.000102439
1496,9.19515e-05,9.19515e-05
1497,2.44375e-05,2.44375e-05
1498,2.20865e-05,2.20865e-05
1499,3.99756e-05,3.99756e-05
1500,3.60487e-05,3.60487e-05
1501,8.73972e-06,8.73972e-06
1502,7.93315e-06,7.93315e-06
1503,1.47128e-05,1.47128e-05
1504,1.33268e-05,1.33268e-05
1505,2.9525e-06,2.9525e-06
1506,2.69077e-06,2.69077e-06
1507,5.11269e-06,5.11269e-06
1508,4.65042e-06,4.65042e-06
1509,9.42785e-07,9.42785e-07
1510,8.62335e-07,8.62335e-07
1511,1.67877e-06,1.67877e-06
1512,1.53283e-06,1.53283e-06
1513,2.84691e-07,2.84691e-07
1514,2.61243e-07,2.61243e-07
1515,5.21141e-07,5.21141e-07
1516,4.77476e-07,4.77476e-07
1517,8.13295e-08,8.13295e-08
1518,7.4845e-08,7.4845e-08
1519,1.53012e-07,1.53012e-07
1520,1.4062e-07,1.4062e-07
1521,2.19893e-08,2.19893e-08
1522,2.02869e-08,2.02869e-08
1523,4.25081e-08,4.25081e-08
1524,3.91704e-08,3.91704e-08
1525,5.62944e-09,5.62944e-09
1526,5.20496e-09,5.20496e-09
1527,1.11782e-08,1.11782e-08
1528,1.03247e-08,1.03247e-08
1529,1.36535e-09,1.36535e-09
1530,1.2648e-09,1.2648e-09
1531,2.78385e-09,2.78385e-09
1532,2.57653e-09,2.57653e-09
1533,3.13937e-10,3.13937e-10
1534,2.91296e-10,2.91296e-10
1535,6.56977e-10,6.56977e-10
1536,6.09126e-10,6.09126e-10
1537,6.84861e-11,6.84861e-11
1538,6.3638e-11,6.3638e-11
1539,1.47027e-10,1.47027e-10
1540,1.36528e-10,1.36528e-10
1541,1.41881e-11,1.41881e-11
1542,1.32002e-11,1.32002e-11
1543,3.1229e-11,3.1229e-11
1544,2.90378e-11,2.90378e-11
1545,2.79427e-12,2.79427e-12
1546,2.60255e-12,2.60255e-12
1547,6.30174e-12,6.30174e-12
1548,5.86639e-12,5.86639e-12
1549,5.23769e-13,5.23769e-13
1550,4.88297e-13,4.88297e-13
1551,1.20944e-12,1.20944e-12
1552,1.12703e-12,1.12703e-12
1553,9.35601e-14,9.35601e-14
1554,8.72973e-14,8.72973e-14
1555,2.21032e-13,2.21032e-13
1556,2.06157e-13,2.06157e-13
1557,1.59484e-14,1.59484e-14
1558,1.48919e-14,1.48919e-14
1559,3.85168e-14,3.85168e-14
1560,3.59531e-14,3.59531e-14
1561,2.59913e-15,2.59913e-15
1562,2.42856e-15,2.42856e-15
1563,6.40914e-15,6.40914e-15
1564,5.98675e-15,5.98675e-15
1565,4.13708e-16,4.13708e-16
1566,3.86795e-16,3.86795e-16
1567,1.02285e-15,1.02285e-15
1568,9.56038e-16,9.56038e-16
1569,1.21051e-16,1.21051e-16
1570,1.13234e-16,1.13234e-16
1571,1.78073e-16,1.78073e-16
1572,1.66545e-16,1.66545e-16
1573,0.0222734,0.0222734
1574,0.0220958,0.0220958
1575,0.0213107,0.0213107
1576,0.022138,0.022138
1577,0.021133,0.021133
1578,0.0211754,0.0211754
1579,0.0228624,0.0228624
1580,0.0218965,0.0218965
1581,0.0225125,0.0225125
1582,0.0215489,0.0215489
1583,0.0239051,0.0239051
1584,0.0229271,0.0229271
1585,0.0233268,0.0233268
1586,0.0223562,0.0223562
1587,0.0253843,0.0253843
1588,0.0243815,0.0243815
1589,0.0245934,0.0245934
1590,0.0236047,0.0236047
1591,0.0272338,0.0272338
1592,0.0261918,0.0261918
1593,0.0262683,0.0262683
1594,0.0252478,0.0252478
1595,0.0293575,0.0293575
1596,0.0282623,0.0282623
1597,0.028268,0.028268
1598,0.027201,0.027201
1599,0.0316492,0.0316492
1600,0.0304889,0.0304889
1601,0.0304889,0.0304889
1602,0.0293625,0.0293625
1603,0.0340084,0.0340084
1604,0.0327741,0.0327741
1605,0.0328262,0.0328262
1606,0.0316298,0.0316298
1607,0.0363489,0.0363489
1608,0.0350353,0.0350353
1609,0.0351856,0.0351856
1610,0.0339122,0.0339122
1611,0.0386035,0.0386035
1612,0.0372085,0.0372085
1613,0.0374904,0.0374904
1614,0.0361362,0.0361362
1615,0.0407237,0.0407237
1616,0.0392476,0.0392476
1617,0.0396828,0.0396828
1618,0.038247,0.038247
1619,0.0426774,0.0426774
1620,0.0411227,0.0411227
1621,0.0417228,0.0417228
1622,0.040207,0.040207
1623,0.0444454,0.0444454
1624,0.0428158,0.0428158
1625,0.0435854,0.0435854
1626,0.0419927,0.0419927
1627,0.0460184,0.0460184
1628,0.0443182,0.0443182
1629,0.0452566,0.0452566
1630,0.0435912,0.0435912
1631,0.0473928,0.0473928
1632,0.0456262,0.0456262
1633,0.0467304,0.0467304
1634,0.0449965,0.0449965
1635,0.0485686,0.0485686
1636,0.0467393,0.0467393
1637,0.0480054,0.0480054
1638,0.0462071,0.0462071
1639,0.0495468,0.0495468
1640,0.0476576,0.0476576
1641,0.0490823,0.0490823
1642,0.0472228,0.0472228
1643,0.0503276,0.0503276
1644,0.0483801,0.0483801
1645,0.0499619,0.0499619
1646,0.0480435,0.0480435
1647,0.0509094,0.0509094
1648,0.0489038,0.0489038
1649,0.0506436,0.0506436
1650,0.0486672,0.0486672
1651,0.0512872,0.0512872
1652,0.0492221,0.0492221
1653,0.0511243,0.0511243
1654,0.0490893,0.0490893
1655,0.051451,0.051451
1656,0.0493234,0.0493234
1657,0.0513967,0.0513967
1658,0.0493009,0.0493009
1659,0.0513843,0.0513843
1660,0.0491893,0.0491893
1661,0.0514479,0.0514479
1662,0.0492873,0.0492873
1663,0.0510605,0.0510605
1664,0.0487911,0.0487911
1665,0.0512567,0.0512567
1666,0.0490255,0.0490255
1667,0.0504393,0.0504393
1668,0.0480865,0.0480865
1669,0.0507904,0.0507904
1670,0.0484805,0.0484805
1671,0.0494598,0.0494598
1672,0.0470135,0.0470135
1673,0.0499991,0.0499991
1674,0.0476008,0.0476008
1675,0.0480348,0.0480348
1676,0.0454857,0.0454857
1677,0.0488098,0.0488098
1678,0.046313,0.046313
1679,0.0460448,0.0460448
1680,0.0433896,0.0433896
1681,0.0471192,0.0471192
1682,0.0445168,0.0445168
1683,0.0433405,0.0433405
1684,0.040591,0.040591
1685,0.044792,0.044792
1686,0.0420867,0.0420867
1687,0.0397652,0.0397652
1688,0.0369618,0.0369618
1689,0.0416706,0.0416706
1690,0.0388866,0.0388866
1691,0.0352108,0.0352108
1692,0.0324376,0.0324376
1693,0.0376127,0.0376127
1694,0.0348107,0.0348107
1695,0.0297156,0.0297156
1696,0.0271061,0.0271061
1697,0.0325692,0.0325692
1698,0.0298586,0.0298586
1699,0.0235711,0.0235711
1700,0.0212869,0.0212869
1701,0.0266945,0.0266945
1702,0.0242275,0.0242275
1703,0.0173445,0.0173445
1704,0.0155236,0.0155236
1705,0.0204246,0.0204246
1706,0.0183589,0.0183589
1707,0.0117277,0.0117277
1708,0.010425,0.010425
1709,0.0144195,0.0144195
1710,0.0128574,0.0128574
1711,0.00725799,0.00725799
1712,0.00642627,0.00642627
1713,0.00932901,0.00932901
1714,0.00827322,0.00827322
1715,0.00411748,0.00411748
1716,0.00364188,0.00364188
1717,0.00552517,0.00552517
1718,0.00488779,0.00488779
1719,0.00215203,0.00215203
1720,0.00190621,0.00190621
1721,0.00300628,0.00300628
1722,0.00266023,0.00266023
1723,0.00104276,0.00104276
1724,0.000926655,0.000926655
1725,0.00151165,0.00151165
1726,0.00134091,0.00134091
1727,0.000471161,0.000471161
1728,0.000420553,0.000420553
1729,0.000706808,0.000706808
1730,0.00062943,0.00062943
1731,0.000199459,0.000199459
1732,0.000178933,0.000178933
1733,0.000308947,0.000308947
1734,0.000276444,0.000276444
1735,7.93895e-05,7.93895e-05
1736,7.15955e-05,7.15955e-05
1737,0.000126759,0.000126759
1738,0.000114014,0.000114014
1739,2.9784e-05,2.9784e-05
1740,2.70001e-05,2.70001e-05
1741,4.89646e-05,4.89646e-05
1742,4.4274e-05,4.4274e-05
1743,1.05502e-05,1.05502e-05
1744,9.6116e-06,9.6116e-06
1745,1.78441e-05,1.78441e-05
